,photo_id,tag,title,image_url
49,49397959273,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9054,https://www.flickr.com/photos/robertobertolle/49397959273/
50,49398435501,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9053,https://www.flickr.com/photos/robertobertolle/49398435501/
51,49398647142,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9052,https://www.flickr.com/photos/robertobertolle/49398647142/
52,49398646927,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9051,https://www.flickr.com/photos/robertobertolle/49398646927/
53,49397958653,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9050,https://www.flickr.com/photos/robertobertolle/49397958653/
54,49397958423,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9049,https://www.flickr.com/photos/robertobertolle/49397958423/
55,49398646377,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9048,https://www.flickr.com/photos/robertobertolle/49398646377/
56,49398434596,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9046,https://www.flickr.com/photos/robertobertolle/49398434596/
57,49398434496,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9045,https://www.flickr.com/photos/robertobertolle/49398434496/
58,49397958008,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9044,https://www.flickr.com/photos/robertobertolle/49397958008/
59,49397957873,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9043,https://www.flickr.com/photos/robertobertolle/49397957873/
60,49398434021,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9042,https://www.flickr.com/photos/robertobertolle/49398434021/
61,49398433916,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9041,https://www.flickr.com/photos/robertobertolle/49398433916/
62,49397957468,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9040,https://www.flickr.com/photos/robertobertolle/49397957468/
63,49398433621,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9039,https://www.flickr.com/photos/robertobertolle/49398433621/
64,49398645222,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9038,https://www.flickr.com/photos/robertobertolle/49398645222/
65,49397957038,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9037,https://www.flickr.com/photos/robertobertolle/49397957038/
66,49397956833,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9036,https://www.flickr.com/photos/robertobertolle/49397956833/
67,49398644647,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9035,https://www.flickr.com/photos/robertobertolle/49398644647/
68,49398432461,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9033,https://www.flickr.com/photos/robertobertolle/49398432461/
69,49398641772,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9087,https://www.flickr.com/photos/robertobertolle/49398641772/
70,49397953868,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9088,https://www.flickr.com/photos/robertobertolle/49397953868/
71,49398429846,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9089,https://www.flickr.com/photos/robertobertolle/49398429846/
72,49398641612,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9090,https://www.flickr.com/photos/robertobertolle/49398641612/
73,49398641557,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9091,https://www.flickr.com/photos/robertobertolle/49398641557/
74,49398641467,"['robertobertolle', 'robertolle', 'roberto', 'bertolle', 'italia', 'italy', 'umbria', 'terni', 'musica', 'music', 'pop', 'rock', 'recitazione', 'danza', 'giannineri', 'vocalmaster']",Concerto di Natale (2019) Vocal Master - 9092,https://www.flickr.com/photos/robertobertolle/49398641467/
